College of Computing & Informatics,thermal comfort,1,https:\/\/pages.charlotte.edu\/connections\/links\/thermal-comfort\/
College of Computing & Informatics,dance research methods,1,https:\/\/pages.charlotte.edu\/connections\/links\/dance-research-methods\/
College of Computing & Informatics,architectural diagram,1,https:\/\/pages.charlotte.edu\/connections\/links\/architectural-diagram\/
College of Computing & Informatics,Auschwitz,1,https:\/\/pages.charlotte.edu\/connections\/links\/auschwitz\/
College of Computing & Informatics,movement analysis,1,https:\/\/pages.charlotte.edu\/connections\/links\/movement-analysis\/
College of Computing & Informatics,study abroad,1,https:\/\/pages.charlotte.edu\/connections\/links\/study-abroad\/
College of Computing & Informatics,design education,1,https:\/\/pages.charlotte.edu\/connections\/links\/design-education\/
College of Computing & Informatics,history,1,https:\/\/pages.charlotte.edu\/connections\/links\/history\/
College of Computing & Informatics,writing for architects,1,https:\/\/pages.charlotte.edu\/connections\/links\/writing-for-architects\/
College of Computing & Informatics,mid-century design,1,https:\/\/pages.charlotte.edu\/connections\/links\/mid-century-design\/
College of Computing & Informatics,somatics,1,https:\/\/pages.charlotte.edu\/connections\/links\/somatics\/
College of Computing & Informatics,somatic practices,1,https:\/\/pages.charlotte.edu\/connections\/links\/somatic-practices\/
College of Computing & Informatics,somatic movement,1,https:\/\/pages.charlotte.edu\/connections\/links\/somatic-movement\/
College of Computing & Informatics,modern dance,1,https:\/\/pages.charlotte.edu\/connections\/links\/modern-dance\/
College of Computing & Informatics,postwar cultural history,1,https:\/\/pages.charlotte.edu\/connections\/links\/postwar-cultural-history\/
College of Computing & Informatics,contact improvisation,1,https:\/\/pages.charlotte.edu\/connections\/links\/contact-improvisation\/
College of Computing & Informatics,roman architecture,1,https:\/\/pages.charlotte.edu\/connections\/links\/roman-architecture\/
College of Computing & Informatics,Rome,1,https:\/\/pages.charlotte.edu\/connections\/links\/rome\/
College of Computing & Informatics,saxophone,1,https:\/\/pages.charlotte.edu\/connections\/links\/saxophone\/
College of Computing & Informatics,anatomy,1,https:\/\/pages.charlotte.edu\/connections\/links\/anatomy\/
College of Computing & Informatics,Zapruder,1,https:\/\/pages.charlotte.edu\/connections\/links\/zapruder\/
College of Computing & Informatics,history of architecture,1,https:\/\/pages.charlotte.edu\/connections\/links\/history-of-architecture\/
College of Computing & Informatics,collaborative practices,1,https:\/\/pages.charlotte.edu\/connections\/links\/collaborative-practices\/
College of Computing & Informatics,composition,1,https:\/\/pages.charlotte.edu\/connections\/links\/composition\/
College of Computing & Informatics,textile design,1,https:\/\/pages.charlotte.edu\/connections\/links\/textile-design\/
College of Computing & Informatics,contemplative practices,1,https:\/\/pages.charlotte.edu\/connections\/links\/contemplative-practices\/
College of Computing & Informatics,expressive arts,1,https:\/\/pages.charlotte.edu\/connections\/links\/expressive-arts\/
College of Computing & Informatics,k-12,1,https:\/\/pages.charlotte.edu\/connections\/links\/k-12\/
College of Computing & Informatics,k-12 art,1,https:\/\/pages.charlotte.edu\/connections\/links\/k-12-art\/
College of Computing & Informatics,social-emotional learning,1,https:\/\/pages.charlotte.edu\/connections\/links\/social-emotional-learning\/
College of Computing & Informatics,studio art,1,https:\/\/pages.charlotte.edu\/connections\/links\/studio-art\/
College of Computing & Informatics,weaving,1,https:\/\/pages.charlotte.edu\/connections\/links\/weaving\/
College of Computing & Informatics,art education,1,https:\/\/pages.charlotte.edu\/connections\/links\/art-education\/
College of Computing & Informatics,ceramics,1,https:\/\/pages.charlotte.edu\/connections\/links\/ceramics\/
College of Computing & Informatics,metal,1,https:\/\/pages.charlotte.edu\/connections\/links\/metal\/
College of Computing & Informatics,sculpture,1,https:\/\/pages.charlotte.edu\/connections\/links\/sculpture\/
College of Computing & Informatics,wood,1,https:\/\/pages.charlotte.edu\/connections\/links\/wood\/
College of Computing & Informatics,2d,1,https:\/\/pages.charlotte.edu\/connections\/links\/2d\/
College of Computing & Informatics,4d,1,https:\/\/pages.charlotte.edu\/connections\/links\/4d\/
College of Computing & Informatics,found objects,1,https:\/\/pages.charlotte.edu\/connections\/links\/found-objects\/
College of Computing & Informatics,art in the classroom,1,https:\/\/pages.charlotte.edu\/connections\/links\/art-in-the-classroom\/
College of Computing & Informatics,typography,1,https:\/\/pages.charlotte.edu\/connections\/links\/typography\/
College of Computing & Informatics,orchestra,1,https:\/\/pages.charlotte.edu\/connections\/links\/orchestra\/
College of Computing & Informatics,english,1,https:\/\/pages.charlotte.edu\/connections\/links\/english\/
College of Computing & Informatics,percussion,1,https:\/\/pages.charlotte.edu\/connections\/links\/percussion\/
College of Computing & Informatics,producer,1,https:\/\/pages.charlotte.edu\/connections\/links\/producer\/
College of Computing & Informatics,recording,1,https:\/\/pages.charlotte.edu\/connections\/links\/recording\/
College of Computing & Informatics,recording engineering,1,https:\/\/pages.charlotte.edu\/connections\/links\/recording-engineering\/
College of Computing & Informatics,directing,1,https:\/\/pages.charlotte.edu\/connections\/links\/directing\/
College of Computing & Informatics,drama,1,https:\/\/pages.charlotte.edu\/connections\/links\/drama\/
College of Computing & Informatics,ballet,1,https:\/\/pages.charlotte.edu\/connections\/links\/ballet\/
College of Computing & Informatics,digital illustration,1,https:\/\/pages.charlotte.edu\/connections\/links\/digital-illustration\/
College of Computing & Informatics,collaboration,1,https:\/\/pages.charlotte.edu\/connections\/links\/collaboration\/
College of Computing & Informatics,energy modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/energy-modeling\/
College of Computing & Informatics,contemporary ballet,1,https:\/\/pages.charlotte.edu\/connections\/links\/contemporary-ballet\/
College of Computing & Informatics,dance pedagogy,1,https:\/\/pages.charlotte.edu\/connections\/links\/dance-pedagogy\/
College of Computing & Informatics,dance technique,1,https:\/\/pages.charlotte.edu\/connections\/links\/dance-technique\/
College of Computing & Informatics,interdisciplinary collaboration,1,https:\/\/pages.charlotte.edu\/connections\/links\/interdisciplinary-collaboration\/
College of Computing & Informatics,sexuality,1,https:\/\/pages.charlotte.edu\/connections\/links\/sexuality\/
College of Computing & Informatics,sustainability,1,https:\/\/pages.charlotte.edu\/connections\/links\/sustainability\/
College of Computing & Informatics,circus arts,1,https:\/\/pages.charlotte.edu\/connections\/links\/circus-arts\/
College of Computing & Informatics,energy,1,https:\/\/pages.charlotte.edu\/connections\/links\/energy\/
College of Computing & Informatics,arts criticism,1,https:\/\/pages.charlotte.edu\/connections\/links\/arts-criticism\/
College of Computing & Informatics,human-machine relationships,1,https:\/\/pages.charlotte.edu\/connections\/links\/human-machine-relationships\/
College of Computing & Informatics,material and acoustics,1,https:\/\/pages.charlotte.edu\/connections\/links\/material-and-acoustics\/
College of Computing & Informatics,robotic fabrication,1,https:\/\/pages.charlotte.edu\/connections\/links\/robotic-fabrication\/
College of Computing & Informatics,robotics,1,https:\/\/pages.charlotte.edu\/connections\/links\/robotics\/
College of Computing & Informatics,technology and architecture,1,https:\/\/pages.charlotte.edu\/connections\/links\/technology-and-architecture\/
College of Computing & Informatics,american culture,1,https:\/\/pages.charlotte.edu\/connections\/links\/american-culture\/
College of Computing & Informatics,cultural policy,1,https:\/\/pages.charlotte.edu\/connections\/links\/cultural-policy\/
College of Computing & Informatics,body and technology in architecture,1,https:\/\/pages.charlotte.edu\/connections\/links\/body-and-technology-in-architecture\/
College of Computing & Informatics,english literature,1,https:\/\/pages.charlotte.edu\/connections\/links\/english-literature\/
College of Computing & Informatics,theatre arts,1,https:\/\/pages.charlotte.edu\/connections\/links\/theatre-arts\/
College of Computing & Informatics,theatre history,1,https:\/\/pages.charlotte.edu\/connections\/links\/theatre-history\/
College of Computing & Informatics,medieval,1,https:\/\/pages.charlotte.edu\/connections\/links\/medieval\/
College of Computing & Informatics,medieval art,1,https:\/\/pages.charlotte.edu\/connections\/links\/medieval-art\/
College of Computing & Informatics,superstitions,1,https:\/\/pages.charlotte.edu\/connections\/links\/superstitions\/
College of Computing & Informatics,design studio,1,https:\/\/pages.charlotte.edu\/connections\/links\/design-studio\/
College of Computing & Informatics,Sephardic music,1,https:\/\/pages.charlotte.edu\/connections\/links\/sephardic-music\/
College of Computing & Informatics,affordable housing,1,https:\/\/pages.charlotte.edu\/connections\/links\/affordable-housing\/
College of Computing & Informatics,diversity,1,https:\/\/pages.charlotte.edu\/connections\/links\/diversity\/
College of Computing & Informatics,art theory and practice,1,https:\/\/pages.charlotte.edu\/connections\/links\/art-theory-and-practice\/
College of Computing & Informatics,identity,1,https:\/\/pages.charlotte.edu\/connections\/links\/identity\/
College of Computing & Informatics,mass media,1,https:\/\/pages.charlotte.edu\/connections\/links\/mass-media\/
College of Computing & Informatics,popular culture,1,https:\/\/pages.charlotte.edu\/connections\/links\/popular-culture\/
College of Computing & Informatics,portraiture,1,https:\/\/pages.charlotte.edu\/connections\/links\/portraiture\/
College of Computing & Informatics,African-American music,1,https:\/\/pages.charlotte.edu\/connections\/links\/african-american-music\/
College of Computing & Informatics,equity,1,https:\/\/pages.charlotte.edu\/connections\/links\/equity\/
College of Computing & Informatics,music history,1,https:\/\/pages.charlotte.edu\/connections\/links\/music-history\/
College of Computing & Informatics,performance practice,1,https:\/\/pages.charlotte.edu\/connections\/links\/performance-practice\/
College of Computing & Informatics,race,1,https:\/\/pages.charlotte.edu\/connections\/links\/race\/
College of Computing & Informatics,vocal pedagogy,1,https:\/\/pages.charlotte.edu\/connections\/links\/vocal-pedagogy\/
College of Computing & Informatics,breathing,1,https:\/\/pages.charlotte.edu\/connections\/links\/breathing\/
College of Computing & Informatics,historical music language,1,https:\/\/pages.charlotte.edu\/connections\/links\/historical-music-language\/
College of Computing & Informatics,Judaism,1,https:\/\/pages.charlotte.edu\/connections\/links\/judaism\/
College of Computing & Informatics,Ladino language,1,https:\/\/pages.charlotte.edu\/connections\/links\/ladino-language\/
College of Computing & Informatics,visual art,1,https:\/\/pages.charlotte.edu\/connections\/links\/visual-art\/
College of Computing & Informatics,architectural history,1,https:\/\/pages.charlotte.edu\/connections\/links\/architectural-history\/
College of Computing & Informatics,construction sustainability,1,https:\/\/pages.charlotte.edu\/connections\/links\/construction-sustainability\/
College of Computing & Informatics,Latin American Cultural Studies,1,https:\/\/pages.charlotte.edu\/connections\/links\/latin-american-cultural-studies\/
College of Computing & Informatics,acrobatics,1,https:\/\/pages.charlotte.edu\/connections\/links\/acrobatics\/
College of Computing & Informatics,acting,1,https:\/\/pages.charlotte.edu\/connections\/links\/acting\/
College of Computing & Informatics,aerial,1,https:\/\/pages.charlotte.edu\/connections\/links\/aerial\/
College of Computing & Informatics,circus,1,https:\/\/pages.charlotte.edu\/connections\/links\/circus\/
College of Computing & Informatics,circus and theatre,1,https:\/\/pages.charlotte.edu\/connections\/links\/circus-and-theatre\/
College of Computing & Informatics,contemporary circus,1,https:\/\/pages.charlotte.edu\/connections\/links\/contemporary-circus\/
College of Computing & Informatics,latin american immigration,1,https:\/\/pages.charlotte.edu\/connections\/links\/latin-american-immigration\/
College of Computing & Informatics,puppetry,1,https:\/\/pages.charlotte.edu\/connections\/links\/puppetry\/
College of Computing & Informatics,physical theatre,1,https:\/\/pages.charlotte.edu\/connections\/links\/physical-theatre\/
College of Computing & Informatics,Renaissance commedia,1,https:\/\/pages.charlotte.edu\/connections\/links\/renaissance-commedia\/
College of Computing & Informatics,urban storytelling,1,https:\/\/pages.charlotte.edu\/connections\/links\/urban-storytelling\/
College of Computing & Informatics,tectonics,1,https:\/\/pages.charlotte.edu\/connections\/links\/tectonics\/
College of Computing & Informatics,building design,1,https:\/\/pages.charlotte.edu\/connections\/links\/building-design\/
College of Computing & Informatics,climate,1,https:\/\/pages.charlotte.edu\/connections\/links\/climate\/
College of Computing & Informatics,climate-responsive building design,1,https:\/\/pages.charlotte.edu\/connections\/links\/climate-responsive-building-design\/
College of Computing & Informatics,stage production,1,https:\/\/pages.charlotte.edu\/connections\/links\/stage-production\/
College of Computing & Informatics,performance space,1,https:\/\/pages.charlotte.edu\/connections\/links\/performance-space\/
College of Computing & Informatics,bid data systems-modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/bid-data-systems-modeling\/
College of Computing & Informatics,urban design,1,https:\/\/pages.charlotte.edu\/connections\/links\/urban-design\/
College of Computing & Informatics,disasters,1,https:\/\/pages.charlotte.edu\/connections\/links\/disasters\/
College of Computing & Informatics,environmental resilience,1,https:\/\/pages.charlotte.edu\/connections\/links\/environmental-resilience\/
College of Computing & Informatics,food systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/food-systems\/
College of Computing & Informatics,public-engagement design,1,https:\/\/pages.charlotte.edu\/connections\/links\/public-engagement-design\/
College of Computing & Informatics,publicly-engaged design,1,https:\/\/pages.charlotte.edu\/connections\/links\/publicly-engaged-design\/
College of Computing & Informatics,social empowerment,1,https:\/\/pages.charlotte.edu\/connections\/links\/social-empowerment\/
College of Computing & Informatics,clothing history,1,https:\/\/pages.charlotte.edu\/connections\/links\/clothing-history\/
College of Computing & Informatics,interactive theatre,1,https:\/\/pages.charlotte.edu\/connections\/links\/interactive-theatre\/
College of Computing & Informatics,costume crafts,1,https:\/\/pages.charlotte.edu\/connections\/links\/costume-crafts\/
College of Computing & Informatics,costume design,1,https:\/\/pages.charlotte.edu\/connections\/links\/costume-design\/
College of Computing & Informatics,costuming,1,https:\/\/pages.charlotte.edu\/connections\/links\/costuming\/
College of Computing & Informatics,stage makeup,1,https:\/\/pages.charlotte.edu\/connections\/links\/stage-makeup\/
College of Computing & Informatics,lighting design,1,https:\/\/pages.charlotte.edu\/connections\/links\/lighting-design\/
College of Computing & Informatics,stage,1,https:\/\/pages.charlotte.edu\/connections\/links\/stage\/
College of Computing & Informatics,stage design,1,https:\/\/pages.charlotte.edu\/connections\/links\/stage-design\/
College of Computing & Informatics,printmaking,1,https:\/\/pages.charlotte.edu\/connections\/links\/printmaking\/
College of Computing & Informatics,supply chain management,4,https:\/\/pages.charlotte.edu\/connections\/links\/supply-chain-management\/
College of Computing & Informatics,Macroeconomics,4,https:\/\/pages.charlotte.edu\/connections\/links\/macroeconomics\/
College of Computing & Informatics,Global marketing,2,https:\/\/pages.charlotte.edu\/connections\/links\/global-marketing\/
College of Computing & Informatics,operations management,2,https:\/\/pages.charlotte.edu\/connections\/links\/operations-management\/
College of Computing & Informatics,financial econometrics,2,https:\/\/pages.charlotte.edu\/connections\/links\/financial-econometrics\/
College of Computing & Informatics,e-commerce,2,https:\/\/pages.charlotte.edu\/connections\/links\/e-commerce\/
College of Computing & Informatics,asset pricing,2,https:\/\/pages.charlotte.edu\/connections\/links\/asset-pricing\/
College of Computing & Informatics,fixed income securities,2,https:\/\/pages.charlotte.edu\/connections\/links\/fixed-income-securities\/
College of Computing & Informatics,corporate finance,2,https:\/\/pages.charlotte.edu\/connections\/links\/corporate-finance\/
College of Computing & Informatics,E-business,2,https:\/\/pages.charlotte.edu\/connections\/links\/e-business\/
College of Computing & Informatics,Tax policy,2,https:\/\/pages.charlotte.edu\/connections\/links\/tax-policy\/
College of Computing & Informatics,quality control,2,https:\/\/pages.charlotte.edu\/connections\/links\/quality-control\/
College of Computing & Informatics,public policy,2,https:\/\/pages.charlotte.edu\/connections\/links\/public-policy\/
College of Computing & Informatics,manufacturing,2,https:\/\/pages.charlotte.edu\/connections\/links\/manufacturing\/
College of Computing & Informatics,financial accounting,2,https:\/\/pages.charlotte.edu\/connections\/links\/financial-accounting\/
College of Computing & Informatics,International economics,2,https:\/\/pages.charlotte.edu\/connections\/links\/international-economics\/
College of Computing & Informatics,quality management,2,https:\/\/pages.charlotte.edu\/connections\/links\/quality-management\/
College of Computing & Informatics,statistics,2,https:\/\/pages.charlotte.edu\/connections\/links\/statistics\/
College of Computing & Informatics,service management,2,https:\/\/pages.charlotte.edu\/connections\/links\/service-management\/
College of Computing & Informatics,service operations,2,https:\/\/pages.charlotte.edu\/connections\/links\/service-operations\/
College of Computing & Informatics,web,1,https:\/\/pages.charlotte.edu\/connections\/links\/web\/
College of Computing & Informatics,networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/networks\/
College of Computing & Informatics,optimal software development methodologies,1,https:\/\/pages.charlotte.edu\/connections\/links\/optimal-software-development-methodologies\/
College of Computing & Informatics,planning and control,1,https:\/\/pages.charlotte.edu\/connections\/links\/planning-and-control\/
College of Computing & Informatics,auditing,1,https:\/\/pages.charlotte.edu\/connections\/links\/auditing\/
College of Computing & Informatics,web personalization,1,https:\/\/pages.charlotte.edu\/connections\/links\/web-personalization\/
College of Computing & Informatics,network system performance evaluation,1,https:\/\/pages.charlotte.edu\/connections\/links\/network-system-performance-evaluation\/
College of Computing & Informatics,content delivery systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/content-delivery-systems\/
College of Computing & Informatics,web application programming design,1,https:\/\/pages.charlotte.edu\/connections\/links\/web-application-programming-design\/
College of Computing & Informatics,computer networking,1,https:\/\/pages.charlotte.edu\/connections\/links\/computer-networking\/
College of Computing & Informatics,business communication technologies,1,https:\/\/pages.charlotte.edu\/connections\/links\/business-communication-technologies\/
College of Computing & Informatics,business presentations,1,https:\/\/pages.charlotte.edu\/connections\/links\/business-presentations\/
College of Computing & Informatics,business writing,1,https:\/\/pages.charlotte.edu\/connections\/links\/business-writing\/
College of Computing & Informatics,corporate communication,1,https:\/\/pages.charlotte.edu\/connections\/links\/corporate-communication\/
College of Computing & Informatics,sustainability of food production,1,https:\/\/pages.charlotte.edu\/connections\/links\/sustainability-of-food-production\/
College of Computing & Informatics,public finance,1,https:\/\/pages.charlotte.edu\/connections\/links\/public-finance\/
College of Computing & Informatics,analysis of healthy diets,1,https:\/\/pages.charlotte.edu\/connections\/links\/analysis-of-healthy-diets\/
College of Computing & Informatics,economics of obesity,1,https:\/\/pages.charlotte.edu\/connections\/links\/economics-of-obesity\/
College of Computing & Informatics,health,1,https:\/\/pages.charlotte.edu\/connections\/links\/health\/
College of Computing & Informatics,corporate communication strategy,1,https:\/\/pages.charlotte.edu\/connections\/links\/corporate-communication-strategy\/
College of Computing & Informatics,leadership development,1,https:\/\/pages.charlotte.edu\/connections\/links\/leadership-development\/
College of Computing & Informatics,computer communication,1,https:\/\/pages.charlotte.edu\/connections\/links\/computer-communication\/
College of Computing & Informatics,forensic accounting,1,https:\/\/pages.charlotte.edu\/connections\/links\/forensic-accounting\/
College of Computing & Informatics,information management,1,https:\/\/pages.charlotte.edu\/connections\/links\/information-management\/
College of Computing & Informatics,network application programming design,1,https:\/\/pages.charlotte.edu\/connections\/links\/network-application-programming-design\/
College of Computing & Informatics,empirical finance,1,https:\/\/pages.charlotte.edu\/connections\/links\/empirical-finance\/
College of Computing & Informatics,pension accounting,1,https:\/\/pages.charlotte.edu\/connections\/links\/pension-accounting\/
College of Computing & Informatics,management development,1,https:\/\/pages.charlotte.edu\/connections\/links\/management-development\/
College of Computing & Informatics,negotiation,1,https:\/\/pages.charlotte.edu\/connections\/links\/negotiation\/
College of Computing & Informatics,cost of equity,1,https:\/\/pages.charlotte.edu\/connections\/links\/cost-of-equity\/
College of Computing & Informatics,network management,1,https:\/\/pages.charlotte.edu\/connections\/links\/network-management\/
College of Computing & Informatics,ecosystem services,1,https:\/\/pages.charlotte.edu\/connections\/links\/ecosystem-services\/
College of Computing & Informatics,portfolio management,1,https:\/\/pages.charlotte.edu\/connections\/links\/portfolio-management\/
College of Computing & Informatics,empirical asset pricing,1,https:\/\/pages.charlotte.edu\/connections\/links\/empirical-asset-pricing\/
College of Computing & Informatics,portfolio performance evaluation,1,https:\/\/pages.charlotte.edu\/connections\/links\/portfolio-performance-evaluation\/
College of Computing & Informatics,applied probability,1,https:\/\/pages.charlotte.edu\/connections\/links\/applied-probability\/
College of Computing & Informatics,derivatives,1,https:\/\/pages.charlotte.edu\/connections\/links\/derivatives\/
College of Computing & Informatics,system design,1,https:\/\/pages.charlotte.edu\/connections\/links\/system-design\/
College of Computing & Informatics,system analysis,1,https:\/\/pages.charlotte.edu\/connections\/links\/system-analysis\/
College of Computing & Informatics,mathematical programming,1,https:\/\/pages.charlotte.edu\/connections\/links\/mathematical-programming\/
College of Computing & Informatics,process analysis,1,https:\/\/pages.charlotte.edu\/connections\/links\/process-analysis\/
College of Computing & Informatics,process design,1,https:\/\/pages.charlotte.edu\/connections\/links\/process-design\/
College of Computing & Informatics,synchronous manufacturing systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/synchronous-manufacturing-systems\/
College of Computing & Informatics,derivatives markets,1,https:\/\/pages.charlotte.edu\/connections\/links\/derivatives-markets\/
College of Computing & Informatics,financial risk management,1,https:\/\/pages.charlotte.edu\/connections\/links\/financial-risk-management\/
College of Computing & Informatics,Multinational management strategy,1,https:\/\/pages.charlotte.edu\/connections\/links\/multinational-management-strategy\/
College of Computing & Informatics,individual taxation,1,https:\/\/pages.charlotte.edu\/connections\/links\/individual-taxation\/
College of Computing & Informatics,international taxation,1,https:\/\/pages.charlotte.edu\/connections\/links\/international-taxation\/
College of Computing & Informatics,partnership taxation,1,https:\/\/pages.charlotte.edu\/connections\/links\/partnership-taxation\/
College of Computing & Informatics,multinational entrepreneurship,1,https:\/\/pages.charlotte.edu\/connections\/links\/multinational-entrepreneurship\/
College of Computing & Informatics,stochastic modeling,1,https:\/\/pages.charlotte.edu\/connections\/links\/stochastic-modeling\/
College of Computing & Informatics,mathematical finance,1,https:\/\/pages.charlotte.edu\/connections\/links\/mathematical-finance\/
College of Computing & Informatics,random processes,1,https:\/\/pages.charlotte.edu\/connections\/links\/random-processes\/
College of Computing & Informatics,securities markets,1,https:\/\/pages.charlotte.edu\/connections\/links\/securities-markets\/
College of Computing & Informatics,stochastic control,1,https:\/\/pages.charlotte.edu\/connections\/links\/stochastic-control\/
College of Computing & Informatics,decision support systems,1,https:\/\/pages.charlotte.edu\/connections\/links\/decision-support-systems\/
College of Computing & Informatics,computer integrated manufacturing,1,https:\/\/pages.charlotte.edu\/connections\/links\/computer-integrated-manufacturing\/
College of Computing & Informatics,labor economics,1,https:\/\/pages.charlotte.edu\/connections\/links\/labor-economics\/
College of Computing & Informatics,labor markets,1,https:\/\/pages.charlotte.edu\/connections\/links\/labor-markets\/
College of Computing & Informatics,labor welfare,1,https:\/\/pages.charlotte.edu\/connections\/links\/labor-welfare\/
College of Computing & Informatics,technology adoption,1,https:\/\/pages.charlotte.edu\/connections\/links\/technology-adoption\/
College of Computing & Informatics,income distribution,1,https:\/\/pages.charlotte.edu\/connections\/links\/income-distribution\/
College of Computing & Informatics,communication technology,1,https:\/\/pages.charlotte.edu\/connections\/links\/communication-technology\/
College of Computing & Informatics,economics of advertising,1,https:\/\/pages.charlotte.edu\/connections\/links\/economics-of-advertising\/
College of Computing & Informatics,monetary policy,1,https:\/\/pages.charlotte.edu\/connections\/links\/monetary-policy\/
College of Computing & Informatics,local economic development,1,https:\/\/pages.charlotte.edu\/connections\/links\/local-economic-development\/
College of Computing & Informatics,regional economic development,1,https:\/\/pages.charlotte.edu\/connections\/links\/regional-economic-development\/
College of Computing & Informatics,conflict resolution,1,https:\/\/pages.charlotte.edu\/connections\/links\/conflict-resolution\/
College of Computing & Informatics,intellectual capital,1,https:\/\/pages.charlotte.edu\/connections\/links\/intellectual-capital\/
College of Computing & Informatics,supply chain coordination,1,https:\/\/pages.charlotte.edu\/connections\/links\/supply-chain-coordination\/
College of Computing & Informatics,Economic impact analysis,1,https:\/\/pages.charlotte.edu\/connections\/links\/economic-impact-analysis\/
College of Computing & Informatics,Regional economics,1,https:\/\/pages.charlotte.edu\/connections\/links\/regional-economics\/
College of Computing & Informatics,Sports economics,1,https:\/\/pages.charlotte.edu\/connections\/links\/sports-economics\/
College of Computing & Informatics,OM-marketing interface,1,https:\/\/pages.charlotte.edu\/connections\/links\/om-marketing-interface\/
College of Computing & Informatics,sustainability reporting,1,https:\/\/pages.charlotte.edu\/connections\/links\/sustainability-reporting\/
